,ID89,name89,region,okrug,oblast_center,CityStatus,RaionCenter,Gubernia,Latitude,Longitude,lat2,long2,latlong,pop1926,pop1939,pop1959,pop1970,pop1979,pop1989,pop2002,pop2010,mp1926,mp1939,mp1959,mp1970,mp1979,mp1989,mp2002,mp2010,spop1926,spop1939,spop1959,spop1970,spop1979,spop1989,spop2002,spop2010,smp1926,smp1939,smp1959,smp1970,smp1979,smp1989,smp2002,smp2010,URAL,YUZHNY,DALNEV,PRIVOL,SEVER_ZAPAD,SIBIRSKII,TSENTRALNY,HBR,LBR
1631,3715,Kochubeevskoe,Stavropol'skii krai,Yuzhny,0,0,1,58.0,44.66,41.84,1994.5156,1750.5856,1868.5744,0,0,0,0,0,22211,27988,NA,22593.780909999998,41185.54713,61868.65232000001,87280.61828,104394.4539,137410.1898,143294.6806,133019.8818,0.0,0.0,0.0,0.0,0.0,100.1669284,104.84799770000001,NA,100.50924599999999,112.90853259999999,121.72198970000001,129.4334828,133.5395605,139.96607340000003,140.9600197,139.19879469999998,0,1,0,0,0,0,0,1,0
1632,3718,Krasnogvardeiskoe,Stavropol'skii krai,Yuzhny,0,0,1,58.0,45.84,41.53,2101.3056,1724.7409,1903.7352,0,0,0,0,0,14769,15884,NA,20677.317180000002,39504.87519,58439.0796,78161.83812,92715.97503,123833.9511,127241.8483,116332.44900000001,0.0,0.0,0.0,0.0,0.0,92.16548492,93.56823664,NA,98.73984698,112.02485279999999,120.46687109999999,126.93485159999999,130.8117413,137.51541890000001,138.15286930000002,136.05373219999998,0,1,0,0,0,0,0,1,0
1633,3721,Kurskaia,Stavropol'skii krai,Yuzhny,0,0,1,59.0,44.04,44.48,1939.5216,1978.4704,1958.8992,0,0,0,0,0,10562,11824,NA,17189.271230000002,34534.20377,51287.714960000005,69650.00627,82814.0381,109738.7978,114489.8023,105190.3253,0.0,0.0,0.0,0.0,0.0,85.8405573,87.94475789,NA,95.10229787,109.1963456,117.61850459999998,124.3501105,128.2409679,134.6959458,135.68151919999997,133.7151477,0,1,0,0,0,0,0,1,0
1634,3724,Levokumskoe,Stavropol'skii krai,Yuzhny,0,0,1,59.0,44.82,44.66,2008.8324,1994.5156,2001.6612,0,0,0,0,0,10962,11176,NA,17074.51078,33873.13405,50259.88764,68225.16827000001,81198.48767999999,107804.2778,111252.2966,102188.9599,0.0,0.0,0.0,0.0,0.0,86.53073927,86.89080784,NA,94.97169134,108.79277420000001,117.1798148,123.8895621,127.79515459999999,134.283427,135.014078,133.046511,0,1,0,0,0,0,0,1,0
1635,3728,Neftekumsk,Stavropol'skii krai,Yuzhny,0,1,1,59.0,44.75,44.99,2002.5625,2024.1001,2013.3025,0,0,0,14600,20200,22092,27395,27700,16583.158,33093.69201,49220.14821,66333.72736,78787.58775,105337.3045,108393.0148,98961.41428,0.0,0.0,0.0,91.94464067,98.27625067,100.05942540000001,104.40989040000001,104.6362808,94.40343248,108.30768810000001,116.72767649999999,123.2644794,127.1145926,133.74744180000002,134.4096811,132.307168,0,1,0,0,0,0,0,1,0
1636,3729,Zaterechnyi,Stavropol'skii krai,Yuzhny,0,0,0,59.0,44.79,45.21,2006.1441,2043.9441,2024.9559,0,0,0,0,0,6272,7697,NA,16357.84639,32714.453289999998,48709.59401,66486.19383999999,79105.81861,104950.1068,107999.7928,99352.3581,0.0,0.0,0.0,0.0,0.0,76.45492265,80.07719,NA,94.13778754,108.06792250000001,116.50247649999999,123.3154635,127.2055031,133.6622783,134.32542469999999,132.3978849,0,1,0,0,0,0,0,1,0
1637,3731,Novoaleksandrovsk,Stavropol'skii krai,Yuzhny,0,1,1,59.0,45.5,41.21,2070.25,1698.2641,1875.055,0,0,16500,20700,22700,25759,27315,26759,21819.21791,40466.00417,59430.48167000001,79817.48408,94571.32852000001,126526.339,130733.6405,120032.2807,0.0,0.0,94.30576736,98.76163736,100.6033113,103.1552918,104.3501329,103.9304022,99.81101769,112.53427849999999,120.836431,127.40760790000002,131.265361,138.02033899999998,138.7900113,136.78509430000003,0,1,0,0,0,0,0,1,0
1638,3733,Novoselitskoe,Stavropol'skii krai,Yuzhny,0,0,1,58.0,44.75,43.44,2002.5625,1887.0336,1943.94,0,0,0,0,0,7295,8569,NA,18825.76842,36428.76623,53825.38926,72754.54797999999,86636.52385,115755.3724,119866.6235,109784.3517,0.0,0.0,0.0,0.0,0.0,79.12003696,82.00943925,NA,96.88429211,110.31540420000002,118.6683543,125.3245926,129.2650018,135.9377464,136.7527918,134.7055795,0,1,0,0,0,0,0,1,0
1639,3736,Svetlograd,Stavropol'skii krai,Yuzhny,0,1,1,58.0,45.34,42.86,2055.7156,1836.9796,1943.2724,0,18000,24300,30900,33600,37213,39370,38520,19165.05087,36956.21742,54753.033520000005,73707.88925,87763.97582,117620.7863,121321.0289,111188.7401,0.0,96.00329343,101.97428199999999,106.8848193,108.62394850000001,110.76327830000001,111.95246909999999,111.4910633,97.23623714,110.61757859999999,119.0409317,125.6162405,129.5591754,136.3107866,137.03501169999998,135.0007984,0,1,0,0,0,0,0,1,0
1640,3738,Essentukskaia,Stavropol'skii krai,Yuzhny,0,0,1,59.0,44.03,42.88,1938.6409,1838.6944,1888.0064,0,0,0,0,0,14424,19604,NA,31379.0294,47922.55565,79094.50966,106575.366,127143.6124,163245.7372,168228.3813,163065.9513,0.0,0.0,0.0,0.0,0.0,91.71220157,97.68335296,NA,107.2031436,116.1510912,127.20227820000001,134.0178453,138.134714,144.0722955,144.7949601,144.0458438,0,1,0,0,0,0,0,1,0
1641,3741,Zelenokumsk,Stavropol'skii krai,Yuzhny,0,1,1,59.0,44.41,43.87,1972.2481,1924.5769,1948.2667,0,10700,11500,29700,32100,35140,40340,35790,18332.45118,35642.83612,52760.24574,71128.79601,84898.89773,113140.1009,117481.2313,107917.1416,0.0,86.08126582,87.42441329,106.06738909999999,107.67406229999999,109.56008529999998,112.46812079999998,109.94411229999999,96.3622598,109.85772209999999,118.23329070000001,124.81911509999999,128.8047126,135.4053898,136.28306669999998,134.30767930000002,0,1,0,0,0,0,0,1,0
1642,3743,Stepnoe,Stavropol'skii krai,Yuzhny,0,0,1,59.0,44.26,44.6,1958.9476,1989.16,1973.996,0,0,0,0,0,5148,5951,NA,16974.462330000002,33954.63423,50417.051589999995,68420.6415,81354.60862,108224.9614,112333.0835,102971.8617,0.0,0.0,0.0,0.0,0.0,73.04033025,75.53894864,NA,94.85718390000001,108.8429116,117.2474187,123.95325990000002,127.8385876,134.3737062,135.2388438,133.2226358,0,1,0,0,0,0,0,1,0
1643,3746,Donskoe,Stavropol'skii krai,Yuzhny,0,0,1,58.0,45.44,41.97,2064.7936,1761.4809,1907.1168,0,0,0,0,0,13529,15196,NA,20720.91381,39438.14918,58632.7852,79145.06036,94270.58782999999,126303.3572,130908.1025,121450.8298,0.0,0.0,0.0,0.0,0.0,90.48938389,92.713549,NA,98.78170932,111.9890709,120.53952340000002,127.2166904,131.1923869,137.978897,138.8214351,137.0600483,0,1,0,0,0,0,0,1,0
1644,3749,Letniaia Stavka,Stavropol'skii krai,Yuzhny,0,0,1,58.0,45.43,43.45,2063.8849,1887.9025,1973.9335,0,0,0,0,0,4508,4881,NA,18473.686569999998,36364.11937,53742.835179999995,72243.36568999999,85874.45565,114590.7204,117903.2127,107857.808,0.0,0.0,0.0,0.0,0.0,70.7888143,72.13283927,NA,96.5129929,110.2780963,118.6349155,125.1667744,129.0641796,135.7020458,136.3667933,134.2949325,0,1,0,0,0,0,0,1,0
1645,3752,Shpakovskoe,Stavropol'skii krai,Yuzhny,0,0,1,58.0,45.13,42.02,2036.7169,1765.6804,1896.3626,0,0,0,0,0,42993,58153,71018,24529.35712,44543.141260000004,67167.01952,91376.87381,110310.4871,145303.3495,152107.7007,144658.2164,0.0,0.0,0.0,0.0,0.0,113.82313529999999,120.3591712,124.7842848,102.1641019,114.58018590000002,123.5418384,130.4791651,134.81658149999998,141.290758,142.38083590000002,141.18499219999998,0,1,0,0,0,0,0,1,0
1646,3755,Cherkessk,Karachaevo-Cherkesskaia avtonomnaia oblast',Yuzhny,1,1,0,56.0,44.23,42.06,1956.2929,1769.0436,1860.3138,19352,28654,41709,67200,90800,113060,116244,121439,19015.8796,36226.13691,54157.07445,73402.00935,87266.96553,118001.4201,122278.444,111785.0143,97.42777808,105.330161,113.17709099999999,123.5527513,130.33452150000002,135.38890780000003,136.0359891,137.0577676,97.08219382,110.1982652,118.8022369,125.52304129999999,129.4299233,136.38623969999998,137.2191092,135.1251128,0,1,0,0,0,0,0,1,0
1647,3757,Karachaevsk,Karachaevo-Cherkesskaia avtonomnaia oblast',Yuzhny,0,1,0,56.0,43.77,41.91,1915.8129,1756.4481,1834.4007,0,5900,7200,14800,16900,33878,33414,42384,17779.86782,33978.51435,50739.17759,68585.02329,81731.22385,110024.1716,113661.4766,104550.7074,0.0,75.38941179,78.88701615,92.2057489,94.77156651,108.79577069999999,108.5082692,113.5189288,95.76231368,108.85758159999999,117.38538529999998,124.006698,127.94305049999998,134.7562359,135.51241090000002,133.57412970000001,0,1,0,0,0,0,0,1,0
1648,3763,Erken-Shakhar,Karachaevo-Cherkesskaia avtonomnaia oblast',Yuzhny,0,0,0,56.0,44.37,41.97,1968.6969,1761.4809,1862.2089,0,0,0,0,0,4974,4152,NA,20641.08165,38457.23412,57384.20917,78737.36845,94304.11735,126844.1138,131525.3627,120886.5395,0.0,0.0,0.0,0.0,0.0,72.45379713,69.41131659,NA,98.70499246,111.45662759999999,120.0673419,127.1002156,131.2005333,138.07928330000001,138.93230780000002,136.95102690000002,0,1,0,0,0,0,0,1,0
1650,3768,Zelenchukskaia,Karachaevo-Cherkesskaia avtonomnaia oblast',Yuzhny,0,0,1,56.0,43.85,41.59,1922.8225,1729.7281,1823.7215,0,0,0,0,0,20455,21025,NA,17797.74146,34148.42282,50875.52662,68919.24239,82056.86248,110038.7817,113461.8296,105472.09800000001,0.0,0.0,0.0,0.0,0.0,98.52513118,99.07151497,NA,95.78197967,108.96169099999999,117.4435443,124.1149892,128.03302079999997,134.7593187,135.4714831,133.7770223,0,1,0,0,0,0,0,1,0
1652,3774,Uchkeken,Karachaevo-Cherkesskaia avtonomnaia oblast',Yuzhny,0,0,1,56.0,43.93,42.53,1929.8449,1808.8009,1868.3429,0,0,0,0,0,13872,15052,NA,20954.551,38857.498569999996,58392.1807,78406.16944,93302.16597,123572.5316,128660.6218,119334.2363,0.0,0.0,0.0,0.0,0.0,90.96634213,92.5302813,NA,99.00471157,111.67536070000001,120.449248,127.00518909999998,130.955949,137.46585969999998,138.4136574,136.6487013,0,1,0,0,0,0,0,1,0
1655,3780,Kurdzhinovo,Karachaevo-Cherkesskaia avtonomnaia oblast',Yuzhny,0,0,0,56.0,43.99,40.95,1935.1201,1676.9025,1801.3905,0,0,0,0,0,5110,4216,NA,18146.32449,34401.301680000004,51204.29027,69073.17245,82113.38957999999,110512.0862,113763.7105,105827.1281,0.0,0.0,0.0,0.0,0.0,72.91374708,69.66643418,NA,96.16201564,109.1157756,117.5831969,124.1647038,128.0486054,134.85898590000002,135.5333434,133.8547689,0,1,0,0,0,0,0,1,0
1656,3781,Mednogorskii,Karachaevo-Cherkesskaia avtonomnaia oblast',Yuzhny,0,0,0,56.0,43.92,41.18,1928.9664,1695.7924,1808.6256,0,0,0,0,0,5516,4309,6006,17879.848169999997,34052.22799,50704.6672,68473.9942,81449.10357,110735.8718,113972.1377,104277.09300000001,0.0,0.0,0.0,0.0,0.0,74.22525912,70.03114181,75.69894819,95.87209277,108.9028064,117.3706426,123.9706169,127.86483940000001,134.9059743,135.5759661,133.5135646,0,1,0,0,0,0,0,1,0
1657,3783,Pregradnaia,Karachaevo-Cherkesskaia avtonomnaia oblast',Yuzhny,0,0,1,56.0,43.96,41.2,1932.4816,1697.44,1811.152,0,0,0,0,0,6853,6566,NA,18039.74342,34293.00658,51056.85312,68959.54912000001,82025.74979,111264.9912,114373.3298,106326.9194,0.0,0.0,0.0,0.0,0.0,78.012028,77.25812464,NA,96.0465185,109.04991480000001,117.5206693,124.12801680000001,128.0244388,135.0167296,135.6578083,133.9638133,0,1,0,0,0,0,0,1,0
1658,3786,Ust'-Dzheguta,Karachaevo-Cherkesskaia avtonomnaia oblast',Yuzhny,0,1,1,56.0,44.08,41.99,1943.0464,1763.1601,1850.9192,0,6400,11500,16700,19200,29225,32903,30602,19597.08309,36726.52171,54707.57799,74577.48629,89281.10641000001,119966.7025,124020.9776,114508.7106,0.0,76.80862971,87.42441329,94.53991814,97.27217191,105.7355601,108.1874394,106.68453590000001,97.67637744,110.48646979999998,119.0228091,125.87928840000001,129.9496301,136.7723117,137.5508161,135.68536640000002,0,1,0,0,0,0,0,1,0
1659,3788,Khabez,Karachaevo-Cherkesskaia avtonomnaia oblast',Yuzhny,0,0,1,56.0,44.05,41.78,1940.4025,1745.5684,1840.4089999999999,0,0,0,0,0,5308,5781,NA,18866.653980000003,35979.24958,53680.37075,72984.74592999999,87061.26208,117304.8324,121284.5145,112010.7072,0.0,0.0,0.0,0.0,0.0,73.56442116,75.03599493,NA,96.92700418,110.05473719999999,118.609583,125.3953325,129.3762317,136.2479853,137.0279643,135.1720084,0,1,0,0,0,0,0,1,0
1660,3791,Rostov-na-Donu,Rostovskaia oblast',Yuzhny,1,1,0,12.0,47.23,39.7,2230.6729,1576.09,1875.031,308284,510212,599542,789000,934000,1019305,1068267,1089851,24992.11106,49275.08042,71377.99334,94749.93294,110583.4221,143902.2471,146889.2203,133269.6195,159.7386769,172.7274512,176.99432219999997,184.3762488,188.9863799,191.397031,192.69738230000002,193.25313540000002,102.5422655,116.7517801,124.8972737,131.3085988,134.87397380000002,141.0605044,141.5489353,139.24305780000003,0,1,0,0,0,0,0,0,0
1661,3800,Azov,Rostovskaia oblast',Yuzhny,0,1,0,12.0,47.1,39.43,2218.41,1554.7249,1857.1529999999998,17545,24999,39931,59000,75100,80297,82090,82882,34610.00874,64839.66361,88252.04053,116077.6626,136115.7343,171621.6742,175673.1731,162811.8265,95.50223096,102.54784740000001,112.25208070000001,120.6766562,126.036005,127.5428608,128.042158,128.25954769999998,109.2421758,122.75914909999999,129.685453,136.0025881,139.74220669999997,145.2759604,145.8389678,144.0084091,0,1,0,0,0,0,0,0,0
1662,3801,Bataisk,Rostovskaia oblast',Yuzhny,0,1,0,12.0,47.14,39.76,2222.1796,1580.8576,1874.2864,22891,48043,52242,85300,90100,91930,107438,111856,50458.51161,90331.78242999999,119716.873,157031.4196,185387.8688,225845.9019,231916.6445,220167.5256,100.7714642,116.20520320000001,118.0187185,128.9117204,130.1578754,130.6170739,134.2045608,135.1398719,117.2652209,130.2165043,136.7235559,143.1421101,147.1418854,151.9699238,152.6246095,151.3427474,0,1,0,0,0,0,0,0,0
1663,3803,Belaia Kalitva,Rostovskaia oblast',Yuzhny,0,1,0,12.0,48.19,40.78,2322.2761,1663.0084,1965.1882,0,8200,23533,30900,38000,91478,81871,43688,23591.97111,47356.598289999994,69504.59799,90470.11055,106289.5619,139323.2753,140851.0458,128397.8665,0.0,81.21415116,101.3275564,106.8848193,111.2042261,130.50443529999998,127.9817091,114.1655653,101.377949,115.89516,124.30350530000001,130.25142879999999,133.9556789,140.2934176,140.55188909999998,138.36555890000002,0,1,0,0,0,0,0,0,0
1664,3809,Volgodonsk,Rostovskaia oblast',Yuzhny,0,1,0,12.0,47.52,42.14,2258.1504,1775.7796,2002.4928,0,0,15710,28100,91300,175593,165994,170621,21009.30602,42074.72683,62108.242860000006,82040.10851,96630.94227,127760.8518,129821.2526,117169.0188,0.0,0.0,93.35526298,104.9298015,130.4599382,145.82794280000002,144.4733545,145.1350279,99.05665057,113.3629216,121.8072899,128.0283998,131.7595041,138.2485757,138.6250463,136.2209425,0,1,0,0,0,0,0,0,0
1665,3811,Gukovo,Rostovskaia oblast',Yuzhny,0,1,0,12.0,48.05,39.95,2308.8025,1596.0025,1919.5975,0,8837,52969,65100,68100,101724,95089,67268,25692.2379,52376.31283,76499.25353999999,98000.1852,114354.5327,148120.9149,149695.7459,137135.6018,0.0,82.56816653,118.3191821,122.84795849999999,123.84868689999999,132.9413276,131.3904783,123.5752365,103.1025828,118.07451370000001,126.4508405,132.08271979999998,135.65397959999999,141.7476977,141.9996393,139.91874719999998,0,1,0,0,0,0,0,0,0
1666,3816,Donetsk,Rostovskaia oblast',Yuzhny,0,1,0,12.0,48.33,39.96,2335.7889,1596.8016,1931.2668,0,0,42369,38100,44100,48673,48040,50085,24296.06176,49120.61983,71670.14338,93192.2983,109049.9822,143201.3016,144476.9759,131383.073,0.0,0.0,113.51138619999999,111.2596619,114.3662358,116.4862531,116.2038568,117.10436100000001,101.97100859999999,116.6839425,124.98858829999999,130.9289837,134.5498295,140.94454119999997,141.1552012,138.9067919,0,1,0,0,0,0,0,0,0
1667,3817,Gundorovskii,Rostovskaia oblast',Yuzhny,0,0,0,12.0,46.78,41.9,2188.3684,1755.61,1960.082,0,0,0,0,0,5233,5218,NA,20995.68479,40996.84779,60118.81709,79907.14168,94945.79801,127032.7405,129367.3988,116830.1273,0.0,0.0,0.0,0.0,0.0,73.32051642,73.27136527,NA,99.04374126,112.81096129999999,121.08973629999998,127.432953,131.35592979999998,138.11420790000003,138.54259130000003,136.1533381,0,1,0,0,0,0,0,0,0
1668,3819,Kamensk-Shakhtinskii,Rostovskaia oblast',Yuzhny,0,1,0,12.0,48.32,40.26,2334.8224,1620.8676,1945.3632,17115,42711,57525,68100,71600,95978,98232,95306,23603.98424,47465.070889999995,71030.71472999999,91924.06376,107980.6832,141963.8783,143053.5759,129659.9413,95.01786099,113.68276000000002,120.12105009999999,123.84868689999999,124.9666952,131.6038994,132.1370322,131.4427407,101.38820059999999,115.94442649999999,124.78828440000001,130.6155979,134.321323,140.7385495,140.9200355,138.5957699,0,1,0,0,0,0,0,0,0
1669,3823,Krasnyi Sulin,Rostovskaia oblast',Yuzhny,0,1,0,12.0,47.89,40.07,2293.4521,1605.6049,1918.9523,14345,33938,39824,41700,42600,45842,46907,40866,26604.979919999998,56340.5188,84764.14842,107527.6562,124450.1134,161537.8556,162648.3115,148220.3021,91.60704112,108.83268740000001,112.195231,113.17249939999999,113.6272754,115.19634409999999,115.68986229999999,112.74306440000001,103.8127396,119.66542390000001,128.7686602,134.2238881,137.63185149999998,143.8199314,143.9842936,141.76367,0,1,0,0,0,0,0,0,0
1670,3825,Millerovo,Rostovskaia oblast',Yuzhny,0,1,0,12.0,48.92,40.41,2393.1664,1632.9681,1976.8572,12822,24048,30005,34600,36200,37346,38498,36493,22639.55795,44971.8429,66146.00494,86810.86812999999,102496.5817,135231.0066,136377.4725,124063.0621,89.47112452,101.7638523,106.277941,109.23612990000001,110.1831125,110.8383858,111.4789991,110.35241429999999,100.54983390000001,114.78533600000002,123.2015591,129.3107189,133.11586129999998,139.5880755,139.7876291,137.5587744,0,1,0,0,0,0,0,0,0
1671,3827,Novocherkassk,Rostovskaia oblast',Yuzhny,0,1,0,12.0,47.42,40.09,2248.6564,1607.2081,1901.0678,62274,81220,123092,162000,183000,201146,184470,169039,29898.15675,59410.35355,83739.07805,108597.2297,127143.7923,162847.3897,166184.2258,153251.8486,121.86612859999998,127.8011439,137.37451130000002,143.88846030000002,146.8275399,149.1277244,147.0214967,144.9106689,106.20440430000001,120.82898390000001,128.4926768,134.4533285,138.1347472,144.0136511,144.5008887,142.5597295,0,1,0,0,0,0,0,0,0
1672,3832,Novoshakhtinsk,Rostovskaia oblast',Yuzhny,0,1,0,12.0,47.76,39.94,2281.0176,1595.2036,1907.5344,6709,48035,103566,102000,104100,121814,116017,111087,28588.31055,57903.03189,82945.95309,106610.06800000001,123966.7097,159939.6317,161794.4173,147654.6952,77.63733686,116.2016128,133.3554811,133.0038173,133.4742872,137.12996840000002,135.9903959,134.9795263,105.2830561,120.26467120000001,128.277019,134.0253831,137.54055019999998,143.5815457,143.8579977,141.6726411,0,1,0,0,0,0,0,0,0
1673,3836,Sal'sk,Rostovskaia oblast',Yuzhny,0,1,0,12.0,46.47,31.53,2159.4609,994.1409,1465.1991,6902,11365,36983,50200,57000,61088,61775,61312,13073.442809999999,26149.26769,38070.68013,50014.72259,59284.784629999995,77203.38772,77665.36884,71825.8248,78.13793597,87.20372991,110.6328179,117.15400359999998,119.92016399999999,121.4419588,121.6885655,121.52264209999998,89.83889475,103.46096779999999,111.2434218,117.07397309999999,120.78247320000001,126.6569865,126.7913098,125.0371098,0,1,0,0,0,0,0,0,0
1674,3837,Taganrog,Rostovskaia oblast',Yuzhny,0,1,0,12.0,47.22,38.89,2229.7284,1512.4321,1836.3858,86465,188781,202062,254000,276400,291622,281947,257692,24519.154580000002,46490.99296,66887.97432000001,88077.86889,103998.7275,136018.7098,138668.9732,126583.2287,129.21994229999999,147.582235,149.23871519999997,154.88025380000002,156.99098569999998,158.3372676,157.4893074,155.23964740000002,102.1556922,115.4983072,123.4493094,129.6404626,133.4517986,139.7253486,140.1819269,138.0309015,0,1,0,0,0,0,0,0,0
1675,3842,Shakhty,Rostovskaia oblast',Yuzhny,0,1,0,12.0,47.71,40.22,2276.2441,1617.6484,1918.8962,32691,134522,196190,205000,209400,254209,251304,240152,27021.181060000003,54745.09842,77485.46387,100558.7957,117780.258,154709.7544,156327.4837,140337.2863,108.05301229999999,139.4638895,148.51904130000003,149.59161880000002,150.1115427,154.90072659999998,154.6147669,153.4879983,104.12929609999999,119.037769,126.73908829999999,132.6757931,136.3424258,142.785916,143.0346236,140.4652579,0,1,0,0,0,0,0,0,0
1676,3851,Aksai,Rostovskaia oblast',Yuzhny,0,1,1,12.0,47.27,39.86,2234.4529,1588.8196,1884.1822,8700,9800,15518,22000,30000,33389,38012,41984,48165.05955,87757.09409,117002.085,153896.1495,180367.7435,220157.1619,225821.5378,213506.0396,82.28446161,84.4586303,93.11778931,99.97595609,106.274505,108.49267649999999,111.21088529999999,113.31695900000001,116.25991540000001,129.55739029999998,136.1876638,142.6599315,146.4766318,151.3415892,151.9672639,150.5877586,0,1,0,0,0,0,0,0,0
1677,3853,Bagaevskii,Rostovskaia oblast',Yuzhny,0,0,1,12.0,47.23,40.4,2230.6729,1632.16,1908.092,0,0,0,0,0,13608,15275,NA,28121.29563,54185.149000000005,77500.7656,101475.8792,119172.43800000001,153242.0885,155678.385,142986.5189,0.0,0.0,0.0,0.0,0.0,90.60018859,92.8134316,NA,104.9453223,118.8135348,126.7435343,132.8850178,136.616983,142.5582086,142.9351166,140.9089039,0,1,0,0,0,0,0,0,0
1678,3856,Bokovskaia,Rostovskaia oblast',Yuzhny,0,0,1,12.0,49.23,41.84,2423.5929,1750.5856,2059.7832,0,0,0,0,0,5244,5040,NA,22472.07395,44625.80278,65999.93778,87120.64194,102990.6674,135497.1433,136629.1171,124410.8892,0.0,0.0,0.0,0.0,0.0,73.35648157,72.67837623,NA,100.4009743,114.61988149999999,123.15248829999999,129.3917426,133.2268513,139.6345368,139.8312248,137.6244553,0,1,0,0,0,0,0,0,0
1679,3859,Kazanskaia,Rostovskaia oblast',Yuzhny,0,0,1,12.0,49.8,41.14,2480.04,1692.4996,2048.772,0,0,0,0,0,5215,4954,NA,23531.67253,46048.04066,67724.1362,89407.67706,105743.4153,138685.048,139631.4475,127707.5354,0.0,0.0,0.0,0.0,0.0,73.26152007,72.38522358,NA,101.3264207,115.2926283,123.7255318,129.9819307,133.8364585,140.1846717,140.3457631,138.23876040000002,0,1,0,0,0,0,0,0,0
1680,3862,Veselyi,Rostovskaia oblast',Yuzhny,0,0,1,12.0,47.33,39.31,2240.1289,1545.2761,1860.5423,0,0,0,0,0,8424,8820,NA,33053.85805,62648.6605,86287.01427999999,113144.22300000001,132699.6183,167727.9788,170949.9426,157794.2156,0.0,0.0,0.0,0.0,0.0,81.70062952,82.53317585,NA,108.28262099999999,121.99859860000001,129.173099,135.4062377,139.1419202,144.7232765,145.1814388,143.2580868,0,1,0,0,0,0,0,0,0
1681,3864,Romanovskaia,Rostovskaia oblast',Yuzhny,0,0,1,12.0,47.54,42.03,2260.0516,1766.5209,1998.1062,0,0,0,0,0,5288,6896,NA,21190.4704,42447.58428,64494.030510000004,85988.73517999999,108059.9751,148534.2972,149281.2776,137923.1601,0.0,0.0,0.0,0.0,0.0,73.49967905,78.12256134,NA,99.22763416,113.55087479999999,122.6407395,129.0943982,134.3383383,141.8140673,141.9335689,140.0542541,0,1,0,0,0,0,0,0,0
1682,3867,Dubovskoe,Rostovskaia oblast',Yuzhny,0,0,1,12.0,47.41,42.78,2247.7081,1830.1284,2028.1998,0,0,0,0,0,8055,8031,NA,20162.21651,40569.45505,60201.22812000001,79922.79832999999,95409.12598,126854.8212,128563.3049,117325.5857,0.0,0.0,0.0,0.0,0.0,80.89290474,80.83923783,NA,98.23913387,112.5884554,121.11988640000001,127.4373763,131.4675396,138.0812671,138.39585359999998,136.2521151,0,1,0,0,0,0,0,0,0
1683,3870,Egorlykskaia,Rostovskaia oblast',Yuzhny,0,0,1,12.0,46.57,40.67,2168.7649,1654.0489,1894.0019,0,0,0,0,0,15805,18005,NA,22710.38158,43749.93339,63604.37937,84163.21265,99466.3371,131851.438,134546.4505,121981.8626,0.0,0.0,0.0,0.0,0.0,93.4718023,96.00873616,NA,100.61248370000001,114.19584009999998,122.33328,128.60723959999999,132.4242719,138.99068559999998,139.4681821,137.16222209999998,0,1,0,0,0,0,0,0,0
1684,3873,Zavetnoe,Rostovskaia oblast',Yuzhny,0,0,1,12.0,47.11,43.9,2219.3521,1927.21,2068.129,0,0,0,0,0,6200,6721,NA,18927.90795,38101.35153,56683.30337,75644.61905,89826.87444,118749.5824,120582.5249,110311.259,0.0,0.0,0.0,0.0,0.0,76.25314312,77.66883208,NA,96.99083922,111.2604102,119.7981686,126.19829809999999,130.0886119,136.53390149999998,136.8920979,134.816744,0,1,0,0,0,0,0,0,0
1685,3876,Zernograd,Rostovskaia oblast',Yuzhny,0,1,1,12.0,46.85,40.31,2194.9225,1624.8961,1888.5235,0,8774,15634,20300,25300,26097,28840,26850,25610.49714,48854.873830000004,69861.10879,92142.39031,108569.0053,142333.706,145240.1489,131887.3464,0.0,82.43819337,93.26157575,98.37418575,102.7903923,103.4202688,105.4630121,103.9996344,103.0378797,116.56677509999999,124.41761409999998,130.6698273,134.44730049999998,140.8002858,141.2804156,138.9971063,0,1,0,0,0,0,0,0,0
1686,3878,Zimovniki,Rostovskaia oblast',Yuzhny,0,0,1,12.0,47.16,42.48,2224.0656,1804.5504,2003.3568,0,0,0,0,0,16934,17705,NA,20213.59262,40238.0868,59648.75982000001,79234.9133,94683.02741,126224.6916,128077.34800000001,116765.8717,0.0,0.0,0.0,0.0,0.0,94.81070189,95.67974482,NA,98.28958818,112.4144749,120.9170442,127.24228719999999,131.29241059999998,137.9642608,138.3067645,136.14049980000001,0,1,0,0,0,0,0,0,0
1687,3880,Kagal'nitskaia,Rostovskaia oblast',Yuzhny,0,0,1,12.0,46.88,40.16,2197.7344,1612.8256,1882.7008,0,0,0,0,0,5983,6848,NA,26950.306310000004,51891.50106,73931.70593,97488.8919,114895.4017,148533.6196,151792.9065,138895.6136,0.0,0.0,0.0,0.0,0.0,75.63219768,77.9991354,NA,104.07570190000001,117.87250130000001,125.6842127,131.962512,135.76391759999998,141.81395859999998,142.3313999,140.2206,0,1,0,0,0,0,0,0,0
